TC2004_ID,NAME,TotalOfPremise,Comparison_Prop,Convenience_Prop,Leisure_Prop,Services_Prop,Vacant_Prop
TC0234,Callington,13,0.307692308,0.076923077,0.076923077,0.230769231,0.307692308
TC0235,Calne,23,0.260869565,0,0.173913043,0.304347826,0.260869565
TC0236,Camberley,266,0.42481203,0.04887218,0.165413534,0.22556391,0.135338346
RC0111,Camberley Retail Core,233,0.454935622,0.051502146,0.163090129,0.214592275,0.115879828
TC0237,Camberwell,154,0.246753247,0.12987013,0.279220779,0.298701299,0.045454545
TC0238,Camborne,121,0.371900826,0.115702479,0.140495868,0.239669421,0.132231405
TC0239,Cambridge,544,0.426470588,0.049632353,0.290441176,0.167279412,0.066176471
RC0112,Cambridge Retail Core,357,0.56302521,0.050420168,0.18767507,0.131652661,0.067226891
TC0240,Camden Town,1018,0.320235756,0.081532417,0.28388998,0.23280943,0.081532417
RC0113,Camden Town Retail Core,228,0.385964912,0.083333333,0.271929825,0.192982456,0.065789474
TC0241,Canary Wharf,349,0.369627507,0.071633238,0.315186246,0.194842407,0.048710602
RC0114,Canary Wharf Retail Core,90,0.455555556,0.077777778,0.277777778,0.166666667,0.022222222
TC0242,Cannock,227,0.295154185,0.066079295,0.145374449,0.352422907,0.140969163
RC0115,Cannock Retail Core,156,0.358974359,0.083333333,0.096153846,0.333333333,0.128205128
TC0243,Canterbury,549,0.424408015,0.054644809,0.245901639,0.216757741,0.058287796
RC0116,Canterbury Retail Core,398,0.5,0.047738693,0.231155779,0.16080402,0.060301508
TC0244,Canvey Island,41,0.414634146,0.073170732,0.024390244,0.195121951,0.292682927
TC0245,"Cape Hill, Smethwick",29,0.413793103,0.137931034,0.137931034,0.24137931,0.068965517
TC0246,Carcroft,5,0.4,0.4,0,0.2,0
TC0247,Cardiff,931,0.407089151,0.074113856,0.265306122,0.121374866,0.132116004
RC0119,Cardiff Retail Core,808,0.436881188,0.07549505,0.246287129,0.116336634,0.125
TC0248,Cardigan,99,0.404040404,0.060606061,0.131313131,0.212121212,0.191919192
RC0120,Cardigan Retail Core,71,0.450704225,0.042253521,0.084507042,0.253521127,0.169014085
TC0249,Carkeel,2,1,0,0,0,0
RC0121,Carkeel Retail Core,2,1,0,0,0,0
TC0250,Carlisle,588,0.352040816,0.056122449,0.227891156,0.24829932,0.115646259
RC0122,Carlisle Retail Core,442,0.409502262,0.070135747,0.160633484,0.235294118,0.124434389
TC0251,Carlton,17,0.235294118,0.235294118,0.294117647,0.176470588,0.058823529
TC0252,Carmarthen,355,0.402816901,0.064788732,0.185915493,0.230985915,0.115492958
RC0123,Carmarthen Retail Core,287,0.414634146,0.069686411,0.170731707,0.212543554,0.132404181
TC0253,Carnforth,10,0,0,0,0.3,0.7
TC0254,Carshalton,7,0.428571429,0,0.142857143,0.142857143,0.285714286
TC0255,Castleford,252,0.404761905,0.123015873,0.123015873,0.23015873,0.119047619
RC0124,Castleford Retail Core,188,0.446808511,0.138297872,0.079787234,0.239361702,0.095744681
TC0257,Caterham,131,0.351145038,0.061068702,0.190839695,0.297709924,0.099236641
RC0126,Caterham Retail Core,65,0.461538462,0.092307692,0.107692308,0.215384615,0.123076923
TC0258,Catford,144,0.229166667,0.138888889,0.263888889,0.319444444,0.048611111
RC0127,Catford Retail Core,81,0.283950617,0.148148148,0.234567901,0.320987654,0.012345679
TC0259,Caversham,30,0.333333333,0.166666667,0.066666667,0.4,0.033333333
TC0260,Central London,21386,0.332039652,0.073973628,0.345927242,0.178153932,0.069905546
TC0261,Chadderton,,NA,NA,NA,NA,NA
TC0262,Chalfont St. Peter,78,0.333333333,0.102564103,0.115384615,0.294871795,0.153846154
TC0263,Chandler's Ford,54,0.203703704,0.074074074,0.166666667,0.5,0.055555556
TC0265,"Chapeltown, Yorkshire",19,0.210526316,0.105263158,0.157894737,0.526315789,0
TC0266,Chard,107,0.289719626,0.102803738,0.168224299,0.299065421,0.140186916
RC0128,Chard Retail Core,40,0.35,0.125,0.025,0.35,0.15
TC0267,"Charlton Road, Greenwich",45,0.355555556,0.177777778,0.066666667,0.4,0
TC0268,Chatham,390,0.346153846,0.076923077,0.182051282,0.243589744,0.151282051
RC0129,Chatham Retail Core,282,0.382978723,0.081560284,0.156028369,0.25177305,0.127659574
TC0270,Cheadle Hulme,20,0.2,0.15,0.1,0.15,0.4
TC0271,"Cheadle, Greater Manchester",48,0.270833333,0.104166667,0.125,0.25,0.25
RC0130,"Cheadle, Greater Manchester Retail Core",14,0.071428571,0.142857143,0.071428571,0.428571429,0.285714286
TC0272,"Cheadle, Staffordshire Moorlands",65,0.4,0.107692308,0.092307692,0.184615385,0.215384615
TC0273,Cheam,105,0.352380952,0.076190476,0.2,0.333333333,0.038095238
TC0274,Cheetham,80,0.2375,0.125,0.1125,0.3375,0.1875
TC0275,Chelmsford,554,0.328519856,0.061371841,0.209386282,0.28700361,0.113718412
RC0131,Chelmsford Retail Core,402,0.373134328,0.059701493,0.186567164,0.273631841,0.106965174
TC0276,Chelmsley Wood,76,0.381578947,0.105263158,0.065789474,0.236842105,0.210526316
RC0132,Chelmsley Wood Retail Core,74,0.391891892,0.108108108,0.054054054,0.22972973,0.216216216
TC0277,Cheltenham,689,0.399129173,0.053701016,0.198838897,0.217706821,0.130624093
RC0133,Cheltenham Retail Core,510,0.415686275,0.054901961,0.190196078,0.207843137,0.131372549
TC0278,Chepstow,42,0.166666667,0.071428571,0.095238095,0.214285714,0.452380952
RC0134,Chepstow Retail Core,8,0,0,0,0.25,0.75
TC0279,Chertsey,89,0.258426966,0.08988764,0.202247191,0.359550562,0.08988764
TC0280,Chesham,154,0.376623377,0.071428571,0.149350649,0.324675325,0.077922078
RC0135,Chesham Retail Core,80,0.3875,0.0625,0.125,0.325,0.1
TC0281,Cheshunt,13,0.384615385,0.076923077,0.153846154,0.307692308,0.076923077
TC0282,Chester,695,0.407194245,0.047482014,0.235971223,0.178417266,0.130935252
RC0136,Chester Retail Core,560,0.446428571,0.051785714,0.203571429,0.1625,0.135714286
TC0283,Chester Road,47,0.382978723,0.127659574,0.170212766,0.14893617,0.170212766
TC0284,Chesterfield,512,0.34765625,0.06640625,0.19140625,0.298828125,0.095703125
RC0137,Chesterfield Retail Core,393,0.353689567,0.078880407,0.150127226,0.305343511,0.111959288
TC0285,Chester-le-Street,252,0.285714286,0.091269841,0.166666667,0.325396825,0.130952381
RC0138,Chester-le-Street Retail Core,177,0.310734463,0.101694915,0.124293785,0.327683616,0.13559322
TC0286,Chichester,445,0.516853933,0.04494382,0.159550562,0.206741573,0.071910112
RC0139,Chichester Retail Core,302,0.569536424,0.049668874,0.122516556,0.195364238,0.062913907
TC0289,Chingford,130,0.376923077,0.092307692,0.161538462,0.3,0.069230769
TC0290,Chingford Mount,132,0.310606061,0.113636364,0.151515152,0.318181818,0.106060606
TC0291,Chippenham,260,0.392307692,0.057692308,0.180769231,0.307692308,0.061538462
RC0140,Chippenham Retail Core,120,0.475,0.083333333,0.1,0.275,0.066666667
TC0292,Chipping Campden,,NA,NA,NA,NA,NA
TC0293,Chipping Norton,38,0.368421053,0.131578947,0.210526316,0.210526316,0.078947368
TC0295,Chislehurst,73,0.328767123,0.068493151,0.164383562,0.328767123,0.109589041
RC0141,Chiswick Retail Core,66,0.439393939,0.090909091,0.212121212,0.227272727,0.03030303
TC0296,Chorley,122,0.385245902,0.073770492,0.106557377,0.303278689,0.131147541
RC0142,Chorley Retail Core,98,0.397959184,0.081632653,0.091836735,0.316326531,0.112244898
TC0298,Chorlton,125,0.272,0.152,0.224,0.296,0.056
TC0299,Christchurch,199,0.371859296,0.060301508,0.211055276,0.291457286,0.065326633
RC0143,Christchurch Retail Core,96,0.416666667,0.114583333,0.15625,0.25,0.0625
TC0300,"Church Road, Barnes",46,0.326086957,0.043478261,0.195652174,0.369565217,0.065217391
TC0301,"Church Street, Runcorn",104,0.240384615,0.105769231,0.076923077,0.230769231,0.346153846
TC0302,Church Stretton,,NA,NA,NA,NA,NA
TC0303,Cinderford,,NA,NA,NA,NA,NA
TC0304,Cirencester,306,0.480392157,0.055555556,0.150326797,0.245098039,0.068627451
RC0144,Cirencester Retail Core,247,0.51417004,0.052631579,0.153846154,0.214574899,0.064777328
TC0305,Clacton-on-Sea,265,0.362264151,0.090566038,0.18490566,0.267924528,0.094339623
RC0145,Clacton-on-Sea Retail Core,191,0.434554974,0.089005236,0.172774869,0.219895288,0.083769634
TC0306,Clapham,236,0.207627119,0.080508475,0.343220339,0.296610169,0.072033898
TC0307,Clapham Junction,510,0.32745098,0.082352941,0.223529412,0.276470588,0.090196078
RC0146,Clapham Junction Retail Core,156,0.416666667,0.083333333,0.224358974,0.256410256,0.019230769
TC0308,Clay Cross,19,0.368421053,0.052631579,0,0.315789474,0.263157895
TC0310,Cleckheaton,32,0.3125,0.03125,0.125,0.15625,0.375
RC0147,Cleckheaton Retail Core,21,0.19047619,0.047619048,0.142857143,0.238095238,0.380952381
TC0311,Cleethorpes,37,0.27027027,0.081081081,0.297297297,0.135135135,0.216216216
TC0312,Cleethorpes South,41,0.512195122,0.048780488,0.12195122,0.317073171,0
TC0313,Clevedon,109,0.366972477,0.091743119,0.146788991,0.256880734,0.137614679
TC0314,Cleveleys,168,0.333333333,0.119047619,0.154761905,0.30952381,0.083333333
RC0148,Cleveleys Retail Core,80,0.4125,0.1625,0.0875,0.275,0.0625
TC0315,Clifton,182,0.428571429,0.071428571,0.208791209,0.241758242,0.049450549
TC0316,Clifton Moor Shopping Centre,109,0.844036697,0.036697248,0.091743119,0,0.027522936
RC0149,Clifton Retail Core,53,0.20754717,0.132075472,0.283018868,0.264150943,0.113207547
TC0317,"Cliftonville, Margate",126,0.357142857,0.079365079,0.126984127,0.285714286,0.150793651
TC0318,Clitheroe,37,0.189189189,0.135135135,0.108108108,0.243243243,0.324324324
RC0150,Clitheroe Retail Core,24,0.166666667,0.166666667,0.083333333,0.208333333,0.375
TC0319,Coalville,176,0.278409091,0.090909091,0.147727273,0.329545455,0.153409091
RC0151,Coalville Retail Core,87,0.310344828,0.114942529,0.091954023,0.333333333,0.149425287
TC0320,Cobham,111,0.486486486,0.072072072,0.099099099,0.324324324,0.018018018
TC0321,Cockermouth,87,0.310344828,0.114942529,0.206896552,0.24137931,0.126436782
RC0152,Cockermouth Retail Core,76,0.289473684,0.131578947,0.223684211,0.236842105,0.118421053
TC0322,Cockfosters,41,0.219512195,0.146341463,0.243902439,0.317073171,0.073170732
TC0323,Colchester,699,0.384835479,0.062947067,0.217453505,0.224606581,0.110157368
RC0153,Colchester Retail Core,579,0.421416235,0.055267703,0.196891192,0.219343696,0.107081174
TC0324,Coleford,,NA,NA,NA,NA,NA
TC0325,Coleshill,11,0.181818182,0.181818182,0,0.636363636,0
TC0326,Colindale,48,0.166666667,0.166666667,0.208333333,0.416666667,0.041666667
TC0327,Collier Row,72,0.208333333,0.111111111,0.194444444,0.361111111,0.125
TC0328,Colne,14,0.428571429,0.071428571,0.142857143,0.142857143,0.214285714
TC0329,Colwyn Bay,130,0.369230769,0.069230769,0.084615385,0.215384615,0.261538462
RC0154,Colwyn Bay Retail Core,87,0.413793103,0.068965517,0.103448276,0.195402299,0.218390805
RC0155,"Commercial Road, London Retail Core",69,0.449275362,0.130434783,0.130434783,0.130434783,0.15942029
TC0330,"Commercial Road, Parkstone",35,0.342857143,0.057142857,0.114285714,0.428571429,0.057142857
TC0331,Congleton,68,0.264705882,0.044117647,0.117647059,0.205882353,0.367647059
RC0156,Congleton Retail Core,28,0.214285714,0.071428571,0.035714286,0.142857143,0.535714286
TC0332,Consett,72,0.277777778,0.069444444,0.152777778,0.180555556,0.319444444
RC0158,Consett Retail Core,38,0.263157895,0.131578947,0.131578947,0.131578947,0.342105263
TC0333,Conwy,11,0.272727273,0,0.090909091,0.090909091,0.545454545
TC0334,Corbridge,,NA,NA,NA,NA,NA
TC0335,Corby,152,0.421052632,0.092105263,0.105263158,0.289473684,0.092105263
RC0159,Corby Retail Core,114,0.385964912,0.096491228,0.114035088,0.298245614,0.105263158
TC0336,Corringham,17,0.352941176,0.176470588,0,0.352941176,0.117647059
TC0337,Corsham,24,0.333333333,0.041666667,0.083333333,0.5,0.041666667
TC0338,Cosham,126,0.404761905,0.055555556,0.198412698,0.293650794,0.047619048
TC0339,Cottingham,20,0.3,0.15,0.05,0.3,0.2
TC0340,Coulby Newham,46,0.413043478,0.130434783,0.065217391,0.260869565,0.130434783
TC0341,Coulsdon,119,0.294117647,0.092436975,0.193277311,0.319327731,0.100840336
RC0160,Coulsdon Retail Core,50,0.4,0.08,0.12,0.32,0.08
TC0342,Coventry,595,0.332773109,0.075630252,0.18487395,0.248739496,0.157983193
RC0161,Coventry Retail Core,456,0.396929825,0.083333333,0.153508772,0.225877193,0.140350877
TC0343,Cowbridge,36,0.5,0.027777778,0.25,0.111111111,0.111111111
TC0344,"Cowbridge Road East, Cardiff",126,0.261904762,0.103174603,0.206349206,0.301587302,0.126984127
TC0345,Cowes,22,0.181818182,0.136363636,0.136363636,0.045454545,0.5
TC0346,Cowley,83,0.385542169,0.13253012,0.13253012,0.253012048,0.096385542
RC0162,Cowley Retail Core,49,0.387755102,0.06122449,0.12244898,0.326530612,0.102040816
TC0347,"Cowley Road, Oxford",143,0.307692308,0.090909091,0.391608392,0.167832168,0.041958042
TC0349,Cradley Heath,26,0.230769231,0.153846154,0.115384615,0.153846154,0.346153846
TC0350,Cramlington,67,0.358208955,0.104477612,0.149253731,0.23880597,0.149253731
RC0163,Cramlington Retail Core,61,0.37704918,0.114754098,0.147540984,0.245901639,0.114754098
TC0351,Cranbrook,28,0.357142857,0.107142857,0.035714286,0.321428571,0.178571429
TC0352,Cranleigh,26,0.192307692,0.076923077,0.115384615,0.5,0.115384615
TC0353,Crawley,368,0.410326087,0.054347826,0.179347826,0.225543478,0.130434783
RC0165,Crawley Retail Core,300,0.45,0.06,0.15,0.22,0.12
TC0354,Crayford,64,0.328125,0.109375,0.15625,0.25,0.15625
TC0355,Crediton,1,1,0,0,0,0
TC0356,Crewe,248,0.391129032,0.092741935,0.149193548,0.213709677,0.153225806
RC0166,Crewe Retail Core,161,0.372670807,0.099378882,0.118012422,0.229813665,0.180124224
TC0357,Crewkerne,24,0.333333333,0,0.166666667,0.208333333,0.291666667
TC0358,Cribb's Causeway,134,0.679104478,0.044776119,0.104477612,0.052238806,0.119402985
RC0167,Cribb's Causeway Retail Core,134,0.679104478,0.044776119,0.104477612,0.052238806,0.119402985
TC0360,Cricklewood,149,0.268456376,0.161073826,0.234899329,0.255033557,0.080536913
TC0361,Cromer,39,0.282051282,0.051282051,0.307692308,0.153846154,0.205128205
TC0363,Crosby,42,0.214285714,0.19047619,0.023809524,0.357142857,0.214285714
TC0364,Crossgates,85,0.376470588,0.105882353,0.058823529,0.341176471,0.117647059
RC0168,Crossgates Retail Core,60,0.4,0.116666667,0.05,0.283333333,0.15
TC0365,Crouch End,223,0.322869955,0.130044843,0.197309417,0.286995516,0.062780269
RC0169,Crouch End Retail Core,96,0.34375,0.166666667,0.135416667,0.3125,0.041666667
TC0366,Crowborough,33,0.545454545,0.060606061,0.151515152,0.181818182,0.060606061
RC0170,Crowborough Retail Core,27,0.62962963,0.037037037,0.148148148,0.111111111,0.074074074
TC0367,Crowthorne,,NA,NA,NA,NA,NA
TC0368,Croydon,1025,0.323902439,0.088780488,0.20097561,0.220487805,0.165853659
RC0171,Croydon Retail Core,616,0.415584416,0.084415584,0.136363636,0.183441558,0.180194805
TC0369,Crystal Peaks Centre,89,0.539325843,0.078651685,0.123595506,0.179775281,0.078651685
RC0172,Crystal Peaks Centre Retail Core,84,0.547619048,0.083333333,0.119047619,0.166666667,0.083333333
TC0370,Cullompton,11,0.181818182,0.181818182,0.090909091,0.090909091,0.454545455
TC0371,Cwmbran,200,0.545,0.075,0.1,0.235,0.045
RC0173,Cwmbran Retail Core,172,0.552325581,0.075581395,0.087209302,0.244186047,0.040697674
TC0372,Dagenham,88,0.318181818,0.125,0.147727273,0.363636364,0.045454545
RC0174,Dagenham Retail Core,54,0.407407407,0.092592593,0.111111111,0.314814815,0.074074074
TC0373,Dalston,286,0.346153846,0.115384615,0.244755245,0.234265734,0.059440559
RC0175,Dalston Retail Core,116,0.525862069,0.181034483,0.103448276,0.155172414,0.034482759
TC0375,Darlington,652,0.354294479,0.053680982,0.188650307,0.257668712,0.145705521
RC0176,Darlington Retail Core,437,0.409610984,0.059496568,0.164759725,0.233409611,0.132723112
TC0376,Darnall,32,0.34375,0.0625,0.0625,0.28125,0.25
TC0377,Dartford,343,0.265306122,0.06122449,0.183673469,0.271137026,0.218658892
RC0177,Dartford Retail Core,233,0.278969957,0.072961373,0.17167382,0.278969957,0.197424893
TC0378,Dartmouth,45,0.444444444,0.111111111,0.088888889,0.155555556,0.2
TC0379,Darwen,38,0.315789474,0.078947368,0.131578947,0.157894737,0.315789474
TC0380,Daventry,86,0.360465116,0.011627907,0.162790698,0.325581395,0.139534884
RC0179,Daventry Retail Core,82,0.365853659,0.012195122,0.158536585,0.341463415,0.12195122
TC0381,"Dawes Road, Fulham",12,0.25,0.083333333,0.083333333,0.333333333,0.25
TC0382,Dawley,5,0.8,0.2,0,0,0
TC0383,Deal,42,0.30952381,0.142857143,0.142857143,0.095238095,0.30952381
RC0180,Deal Retail Core,30,0.4,0.033333333,0.133333333,0.1,0.333333333
TC0384,Deeden,53,0.41509434,0.188679245,0.094339623,0.301886792,0
TC0385,Denbigh,25,0.2,0.08,0.04,0.28,0.4
TC0386,Denton,117,0.273504274,0.076923077,0.188034188,0.358974359,0.102564103
TC0387,Deptford,136,0.301470588,0.279411765,0.154411765,0.169117647,0.095588235
RC0181,Deptford Retail Core,56,0.375,0.267857143,0.125,0.125,0.107142857
TC0388,Derby,952,0.361344538,0.05987395,0.203781513,0.225840336,0.149159664
RC0182,Derby Retail Core,703,0.421052632,0.062588905,0.170697013,0.217638691,0.12802276
TC0389,Devizes,181,0.375690608,0.082872928,0.17679558,0.276243094,0.08839779
RC0183,Devizes Retail Core,124,0.35483871,0.10483871,0.14516129,0.298387097,0.096774194
TC0390,Dewsbury,258,0.317829457,0.081395349,0.127906977,0.213178295,0.259689922
RC0184,Dewsbury Retail Core,211,0.322274882,0.085308057,0.113744076,0.222748815,0.255924171
TC0391,Didcot,28,0.428571429,0.071428571,0.107142857,0.214285714,0.178571429
TC0392,Didsbury,107,0.196261682,0.121495327,0.261682243,0.364485981,0.056074766
TC0393,Diss,41,0.292682927,0.12195122,0.048780488,0.195121951,0.341463415
RC0186,Diss Retail Core,17,0.411764706,0.058823529,0,0.176470588,0.352941176
TC0394,"Ditton, Widnes",,NA,NA,NA,NA,NA
TC0395,Dolgellau,2,0.5,0,0,0,0.5
TC0396,Doncaster,809,0.312731768,0.066749073,0.208899876,0.237330037,0.174289246
TC0397,Doncaster Lakeside,11,0.636363636,0.181818182,0,0.090909091,0.090909091
RC0188,Doncaster Lakeside Retail Core,11,0.636363636,0.181818182,0,0.090909091,0.090909091
RC0189,Doncaster Retail Core,612,0.341503268,0.062091503,0.20751634,0.232026144,0.156862745
TC0398,Dorchester,302,0.42384106,0.052980132,0.188741722,0.268211921,0.066225166
RC0190,Dorchester Retail Core,229,0.489082969,0.061135371,0.161572052,0.231441048,0.056768559
TC0399,Dorking,268,0.440298507,0.052238806,0.164179104,0.264925373,0.078358209
RC0191,Dorking Retail Core,145,0.531034483,0.04137931,0.089655172,0.234482759,0.103448276
TC0400,Dover,258,0.310077519,0.07751938,0.236434109,0.213178295,0.162790698
RC0192,Dover Retail Core,86,0.453488372,0.058139535,0.162790698,0.162790698,0.162790698
TC0401,Downham Market,30,0.4,0,0.066666667,0.3,0.233333333
TC0402,Driffield,33,0.333333333,0.060606061,0,0.212121212,0.393939394
RC0193,Driffield Retail Core,16,0.4375,0.0625,0,0.125,0.375
TC0403,Droitwich,49,0.244897959,0.081632653,0.163265306,0.265306122,0.244897959
TC0404,Droylsden,80,0.2625,0.1,0.125,0.25,0.2625
TC0405,Dudley,333,0.282282282,0.084084084,0.159159159,0.27027027,0.204204204
RC0194,Dudley Retail Core,271,0.302583026,0.095940959,0.143911439,0.280442804,0.177121771
TC0406,Dunstable,252,0.277777778,0.071428571,0.162698413,0.281746032,0.206349206
RC0195,Dunstable Retail Core,208,0.288461538,0.0625,0.134615385,0.293269231,0.221153846
TC0407,Durham,353,0.351274788,0.04815864,0.246458924,0.240793201,0.113314448
RC0196,Durham Retail Core,256,0.3984375,0.0390625,0.21484375,0.234375,0.11328125
TC0408,Dursley,31,0.322580645,0.129032258,0.032258065,0.419354839,0.096774194
TC0409,Ealing,585,0.312820513,0.100854701,0.247863248,0.261538462,0.076923077
RC0197,Ealing Retail Core,223,0.381165919,0.080717489,0.174887892,0.295964126,0.067264574
TC0410,Earlestown,16,0.25,0.0625,0.0625,0.25,0.375
TC0411,Earlsdon,55,0.309090909,0.145454545,0.236363636,0.254545455,0.054545455
TC0412,Easingwold,36,0.305555556,0.111111111,0.138888889,0.416666667,0.027777778
TC0413,East Barnet,65,0.230769231,0.123076923,0.2,0.353846154,0.092307692
TC0414,East Dereham,180,0.355555556,0.055555556,0.194444444,0.283333333,0.111111111
RC0199,East Dereham Retail Core,125,0.44,0.064,0.152,0.264,0.08
TC0415,East Dulwich,87,0.24137931,0.137931034,0.287356322,0.264367816,0.068965517
TC0416,East Finchley,96,0.302083333,0.166666667,0.229166667,0.28125,0.020833333
TC0417,East Grinstead,233,0.39055794,0.051502146,0.193133047,0.274678112,0.090128755
RC0200,East Grinstead Retail Core,121,0.429752066,0.066115702,0.132231405,0.289256198,0.082644628
TC0418,East Ham,262,0.381679389,0.122137405,0.15648855,0.29389313,0.045801527
RC0201,East Ham Retail Core,115,0.513043478,0.104347826,0.069565217,0.260869565,0.052173913
TC0419,East Moseley,67,0.28358209,0.089552239,0.208955224,0.343283582,0.074626866
TC0420,East Retford,283,0.363957597,0.074204947,0.183745583,0.268551237,0.109540636
RC0203,East Retford Retail Core,189,0.412698413,0.084656085,0.126984127,0.275132275,0.100529101
TC0421,East Sheen,184,0.440217391,0.076086957,0.141304348,0.25,0.092391304
TC0422,Eastbourne,595,0.381512605,0.075630252,0.225210084,0.226890756,0.090756303
RC0204,Eastbourne Retail Core,416,0.40625,0.074519231,0.204326923,0.240384615,0.074519231
TC0423,"Eastcote, Ruislip",126,0.30952381,0.119047619,0.214285714,0.30952381,0.047619048
TC0424,"Eastgate, Lincoln",72,0.444444444,0.097222222,0.291666667,0.152777778,0.013888889
TC0425,Eastleigh,233,0.369098712,0.072961373,0.201716738,0.283261803,0.072961373
RC0206,Eastleigh Retail Core,208,0.389423077,0.072115385,0.177884615,0.283653846,0.076923077
TC0426,Eastwood,54,0.296296296,0.185185185,0.12962963,0.314814815,0.074074074
TC0427,Ebbw Vale,20,0.3,0.1,0.15,0.25,0.2
TC0428,Eccles,87,0.264367816,0.091954023,0.126436782,0.206896552,0.310344828
TC0429,Eccleshall,4,0.5,0,0,0.5,0
TC0430,Edenbridge,8,0.125,0.25,0,0,0.625
TC0431,Edgeley,26,0.230769231,0.192307692,0.038461538,0.192307692,0.346153846
TC0432,Edgware,304,0.309210526,0.108552632,0.213815789,0.315789474,0.052631579
RC0208,Edgware Retail Core,100,0.45,0.07,0.14,0.33,0.01
TC0433,Egham,101,0.287128713,0.079207921,0.178217822,0.405940594,0.04950495
TC0436,Ellenbrook,96,0.645833333,0.052083333,0.15625,0.083333333,0.0625
TC0437,Ellesmere,15,0.133333333,0.133333333,0,0.266666667,0.466666667
TC0438,Ellesmere Port,92,0.358695652,0.086956522,0.065217391,0.27173913,0.217391304
RC0209,Ellesmere Port Retail Core,64,0.421875,0.09375,0.0625,0.28125,0.140625
TC0440,Eltham,174,0.373563218,0.086206897,0.195402299,0.25862069,0.086206897
RC0210,Eltham Retail Core,102,0.431372549,0.088235294,0.156862745,0.235294118,0.088235294
TC0441,Ely,104,0.336538462,0.086538462,0.221153846,0.221153846,0.134615385
RC0211,Ely Retail Core,78,0.346153846,0.076923077,0.217948718,0.205128205,0.153846154
TC0442,Emsworth,15,0.2,0.066666667,0.133333333,0.533333333,0.066666667
TC0443,Enfield,237,0.421940928,0.075949367,0.135021097,0.286919831,0.080168776
RC0212,Enfield Retail Core,146,0.547945205,0.075342466,0.102739726,0.212328767,0.061643836
TC0445,Enfield Wash,65,0.184615385,0.169230769,0.292307692,0.323076923,0.030769231
TC0446,Epping,141,0.390070922,0.070921986,0.205673759,0.276595745,0.056737589
TC0447,Epsom,316,0.386075949,0.056962025,0.189873418,0.275316456,0.091772152
RC0213,Epsom Retail Core,204,0.465686275,0.049019608,0.176470588,0.220588235,0.088235294
TC0448,Epworth,34,0.294117647,0.058823529,0.176470588,0.352941176,0.117647059
TC0449,Erdington,125,0.36,0.12,0.088,0.256,0.176
RC0214,Erdington Retail Core,93,0.408602151,0.139784946,0.053763441,0.23655914,0.161290323
TC0450,Erith,58,0.379310345,0.137931034,0.137931034,0.275862069,0.068965517
TC0451,Esher,104,0.384615385,0.038461538,0.221153846,0.298076923,0.057692308
TC0452,Everton,36,0.277777778,0.277777778,0.111111111,0.194444444,0.138888889
TC0453,Evesham,215,0.362790698,0.069767442,0.120930233,0.246511628,0.2
RC0216,Evesham Retail Core,170,0.364705882,0.070588235,0.088235294,0.252941176,0.223529412
TC0454,Ewell,19,0.157894737,0.105263158,0,0.473684211,0.263157895
TC0456,Exeter,720,0.443055556,0.066666667,0.197222222,0.204166667,0.088888889
RC0217,Exeter Retail Core,561,0.483065954,0.064171123,0.190730838,0.174688057,0.087344029
TC0457,Exeter St. Thomas,31,0.290322581,0.129032258,0.096774194,0.35483871,0.129032258
TC0458,Exmouth,292,0.356164384,0.078767123,0.226027397,0.27739726,0.061643836
RC0218,Exmouth Retail Core,193,0.393782383,0.098445596,0.191709845,0.243523316,0.07253886
TC0459,Fakenham,15,0.266666667,0.133333333,0.133333333,0.066666667,0.4
TC0461,Falmouth,278,0.424460432,0.075539568,0.262589928,0.165467626,0.071942446
RC0219,Falmouth Retail Core,103,0.475728155,0.087378641,0.184466019,0.194174757,0.058252427
TC0462,Fareham,285,0.364912281,0.052631579,0.185964912,0.287719298,0.10877193
RC0220,Fareham Retail Core,142,0.422535211,0.042253521,0.11971831,0.288732394,0.126760563
TC0463,Faringdon,14,0.285714286,0.214285714,0.071428571,0.285714286,0.142857143
TC0464,Farnborough,160,0.38125,0.075,0.125,0.3125,0.10625
RC0221,Farnborough Retail Core,107,0.485981308,0.056074766,0.074766355,0.242990654,0.140186916
TC0465,"Farncombe Road, Worthing",7,0.142857143,0.142857143,0.142857143,0.142857143,0.428571429
TC0466,Farnham,271,0.435424354,0.044280443,0.151291513,0.236162362,0.132841328
TC0467,"Farnham Rd, Slough",20,0.35,0.25,0.05,0.2,0.15
RC0222,Farnham Retail Core,179,0.502793296,0.039106145,0.122905028,0.234636872,0.100558659
TC0468,Farnworth,37,0.378378378,0.216216216,0,0.27027027,0.135135135
RC0223,Farnworth Retail Core,23,0.347826087,0.217391304,0,0.304347826,0.130434783
RC0224,Farringdon Retail Core,83,0.385542169,0.072289157,0.337349398,0.156626506,0.048192771
TC0469,Faversham,66,0.257575758,0.121212121,0.106060606,0.287878788,0.227272727
RC0225,Faversham Retail Core,28,0.142857143,0.142857143,0.107142857,0.357142857,0.25
TC0470,Felixstowe,90,0.488888889,0.077777778,0.111111111,0.222222222,0.1
TC0472,Feltham,89,0.348314607,0.123595506,0.168539326,0.314606742,0.04494382
TC0473,Fenny Stratford,2,0.5,0,0,0,0.5
TC0474,Ferndown,33,0.212121212,0.060606061,0.181818182,0.272727273,0.272727273
